2011,2,18,8,14.99,40.88,0,2.97,349.99
2011,2,18,9,17.96,34.06,0,2.92,333.09
2011,2,18,10,19.89,30.69,0,2.22,312
2011,2,18,11,21.18,28.69,0,2.13,287.3
2011,2,18,12,21.86,27.56,0,2.6,274.99
2011,2,18,13,22.05,27.06,0,2.98,270.15
2011,2,18,14,21.8,27.25,0,3.49,268.46
2011,2,18,15,20.97,28.06,0,4.13,271.84
2011,2,18,16,18.69,37.81,0,4.86,276.09
2011,2,18,17,14.32,51.88,0,5.61,286.52
2011,2,18,18,12.84,55.19,0,5.5,304.59
2011,2,18,19,12.3,57.12,0,5.06,327.37
2011,2,18,20,12.09,58.25,0,4.85,352.5
2011,2,18,21,11.92,58.88,0,4.91,17.31
2011,2,18,22,11.74,59.38,0,4.91,37.76
2011,2,18,23,11.58,59.94,0,4.52,52.44
2011,2,19,0,11.55,59.88,0,3.9,59.94
2011,2,19,1,11.51,59.44,0,3.47,63.55
2011,2,19,2,11.32,59.56,0,3.32,65.06
2011,2,19,3,11.27,58.69,0,2.99,64.64
2011,2,19,4,11.11,58.38,0,2.8,66.86
2011,2,19,5,10.82,58.75,0,2.66,73.11
2011,2,19,6,10.74,59.56,0,2.45,80.45
2011,2,19,7,13.03,57.19,0,2.22,87.58
2011,2,19,8,16.23,41.31,0,1.39,98.4
2011,2,19,9,19.06,33.25,0,1.14,150.45
2011,2,19,10,20.83,30.06,0,1.63,173.69
2011,2,19,11,22,28.25,0,1.94,189.95
2011,2,19,12,22.75,27.31,0,2.16,205.54
2011,2,19,13,23.03,27.19,0,2.47,218.46
2011,2,19,14,22.88,27.75,0,2.87,230.85
2011,2,19,15,22.13,28.69,0,3.22,243.99
2011,2,19,16,19.94,41.31,0,3.36,256.55
2011,2,19,17,16.55,48.25,0,3.3,275.02
2011,2,19,18,15.52,47.44,0,3.24,298.05
2011,2,19,19,14.73,48.56,0,3.28,317.31
2011,2,19,20,13.98,49.94,0,3.26,333.99
2011,2,19,21,12.93,52.88,0,3.56,356.86
2011,2,19,22,11.63,57.12,0,4.33,19.29
2011,2,19,23,10.84,59.44,0,5.02,35.44
2011,2,20,0,10.41,60.38,0,5.64,47.75
2011,2,20,1,10.14,60.88,0,6.02,55.42
2011,2,20,2,9.97,61.06,0,5.92,57.27
2011,2,20,3,9.92,60.75,0,5.39,57.3
2011,2,20,4,9.99,60.56,0,5.12,57.79
2011,2,20,5,10.31,59.44,0,4.52,57.85
2011,2,20,6,11.21,57.56,0,3.83,60.92
2011,2,20,7,14.18,57,0,2.92,65.01
2011,2,20,8,17.56,39.12,0,1.05,84.46
2011,2,20,9,20.42,31,0,0.89,217.48
2011,2,20,10,22.08,28.75,0.01,1.93,226.31
2011,2,20,11,23.05,28.5,0.05,2.74,229.63
2011,2,20,12,23.44,29.31,0.11,3.3,236.01
2011,2,20,13,23.53,30.19,0.19,3.57,244.61
2011,2,20,14,23.34,31.06,0.3,3.91,256.13
2011,2,20,15,22.55,33.56,0.33,4.39,266.94
2011,2,20,16,20.36,46.94,0.15,5.02,275.72
2011,2,20,17,16.26,60.38,0.07,6.35,289.26
2011,2,20,18,15.01,64.62,0.07,7.77,307.77
2011,2,20,19,14.05,70.06,0.06,8.6,326.34
2011,2,20,20,13.05,74.62,0.02,8.23,340.41
2011,2,20,21,12.17,75.69,0,7.28,349.8
2011,2,20,22,11.56,73.75,0,6.47,353.27
2011,2,20,23,11.12,71.75,0,5.92,354.01
2011,2,21,0,10.76,70.75,0.08,5.46,355.16
2011,2,21,1,10.44,70.75,0.08,4.9,357.44
2011,2,21,2,10.01,71.62,0.08,4.66,359.33
2011,2,21,3,9.55,72.19,0,4.57,1.96
2011,2,21,4,9.14,71.5,0,4.51,6.07
2011,2,21,5,8.87,69.44,0,4.38,12.99
2011,2,21,6,9.15,66.19,0,4.25,23.97
2011,2,21,7,12.94,59.25,0,3.97,36.76
2011,2,21,8,16.3,43.62,0,2.35,33.74
2011,2,21,9,20.18,32,0,1.05,337.8
2011,2,21,10,22.08,28.88,0,1.79,284.88
2011,2,21,11,23.14,27.88,0,3,279.29
2011,2,21,12,23.71,27.38,0,3.81,283.15
2011,2,21,13,23.92,26.94,0,4.41,286.89
2011,2,21,14,23.69,26.88,0,4.89,288.52
2011,2,21,15,22.73,28.31,0,5.42,288.83
2011,2,21,16,20.48,36.12,0,6.4,287.4
2011,2,21,17,16.08,49.5,0,7.98,293.96
2011,2,21,18,14.41,54.62,0,8.08,307.97
2011,2,21,19,13.14,59.62,0,6.91,321.74
2011,2,21,20,12.05,63.12,0,6.11,330.75
2011,2,21,21,11.32,64.69,0,6.33,333.09
2011,2,21,22,10.75,65.75,0,6.73,335.31
2011,2,21,23,10.29,66.38,0,7,336.73
2011,2,22,0,10.23,65.62,0,7.41,336.9
2011,2,22,1,10.33,64.56,0,7.62,339.78
2011,2,22,2,10.13,64.44,0,7.29,341.64
2011,2,22,3,9.9,64.25,0,6.71,339.26
2011,2,22,4,9.67,63.88,0,5.95,338.92
2011,2,22,5,9.5,62.69,0,5,342.53
2011,2,22,6,10.11,58.69,0,3.74,347.7
2011,2,22,7,13.38,53,0,2.11,352.11
2011,2,22,8,16.74,36.62,0,1.98,321.09
2011,2,22,9,19.2,31.69,0,2.46,309.85
2011,2,22,10,20.69,29.38,0,2.16,299.16
2011,2,22,11,21.85,28,0,2.13,279.95
2011,2,22,12,22.38,27.56,0,2.25,266.42
2011,2,22,13,22.8,27.12,0,2.27,260.47
